Date,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100
31 Oct 2007,3.3418,6.9156,4.8257,2.9119,2.8845,3.0838,3.5031,2.3059,43.1171
1 Nov 2007,3.3305,6.9219,4.8172,2.8877,2.8703,3.1009,3.5230,2.3012,42.9576
2 Nov 2007,3.3440,6.9562,4.8302,2.9115,2.8911,3.0730,3.5287,2.3041,43.0842
5 Nov 2007,3.3480,6.9895,4.8508,2.9216,2.9013,3.0807,3.5760,2.3106,43.1121
6 Nov 2007,3.3525,6.9792,4.8553,2.9236,2.9085,3.0942,3.5954,2.3111,43.1745
7 Nov 2007,3.3320,6.9740,4.8740,2.9145,2.9272,3.1153,3.6525,2.3086,42.8983
9 Nov 2007,3.3220,7.0149,4.8916,2.9518,2.9613,3.0853,3.5765,2.3061,42.7300
12 Nov 2007,3.3395,6.9475,4.8880,3.0332,2.9720,2.9914,3.5320,2.3081,42.9005
13 Nov 2007,3.3525,6.9073,4.8826,3.0490,2.9717,2.9725,3.4808,2.3059,43.0506
14 Nov 2007,3.3415,6.9410,4.8965,3.0060,2.9756,3.0159,3.4858,2.3144,42.9146
15 Nov 2007,3.3615,6.9154,4.9345,3.0198,2.9961,3.0255,3.4912,2.3246,43.1778
16 Nov 2007,3.3830,6.9106,4.9439,3.0763,3.0161,2.9929,3.4300,2.3273,43.4727
19 Nov 2007,3.3665,6.9126,4.9360,3.0423,3.0131,3.0139,3.4594,2.3252,43.2415
20 Nov 2007,3.3800,6.9260,4.9522,3.0793,3.0272,2.9695,3.4327,2.3267,43.4403
21 Nov 2007,3.3670,6.9567,4.9943,3.0708,3.0450,2.9859,3.4359,2.3266,43.2696
22 Nov 2007,3.3825,6.9862,5.0277,3.1039,3.0712,2.9605,3.4484,2.3307,43.4791
23 Nov 2007,3.3745,6.9982,5.0417,3.1303,3.0894,2.9518,3.4374,2.3350,43.3950
26 Nov 2007,3.3555,6.9241,4.9786,3.0928,3.0384,2.9617,3.4068,2.3278,43.1564
27 Nov 2007,3.3690,6.9888,5.0127,3.1034,3.0654,2.9652,3.4243,2.3380,43.2917
28 Nov 2007,3.3755,6.9736,5.0010,3.1141,3.0536,2.9531,3.3855,2.3377,43.3535
29 Nov 2007,3.3715,7.0006,4.9988,3.0626,3.0299,2.9769,3.4121,2.3306,43.2937
30 Nov 2007,3.3585,6.9251,4.9508,3.0434,2.9997,2.9785,3.3688,2.3225,43.1202
3 Dec 2007,3.3610,6.9121,4.9257,3.0390,2.9784,2.9547,3.3595,2.3149,43.1520
4 Dec 2007,3.3530,6.9194,4.9147,3.0359,2.9711,2.9354,3.3473,2.3130,43.0498
5 Dec 2007,3.3430,6.8760,4.9374,3.0361,2.9940,2.9143,3.2983,2.3117,42.8953
6 Dec 2007,3.3430,6.7838,4.8838,3.0121,2.9634,2.9186,3.2986,2.3093,42.8807
7 Dec 2007,3.3315,6.7506,4.8740,2.9922,2.9477,2.9276,3.3001,2.3053,42.7313
10 Dec 2007,3.3245,6.7542,4.8687,2.9797,2.9444,2.9121,3.3034,2.3074,42.6456
11 Dec 2007,3.3150,6.7851,4.8820,2.9683,2.9417,2.9452,3.2947,2.2978,42.5213
12 Dec 2007,3.3245,6.7672,4.8714,2.9988,2.9375,2.9113,3.2878,2.3048,42.6349
13 Dec 2007,3.3120,6.7828,4.8771,2.9582,2.9215,2.9281,3.2750,2.2967,42.4703
14 Dec 2007,3.3160,6.7698,4.8492,2.9498,2.9038,2.9096,3.2566,2.2961,42.5292
17 Dec 2007,3.3305,6.7273,4.8119,2.9445,2.8909,2.8769,3.2771,2.2929,42.6943
18 Dec 2007,3.3495,6.7670,4.8241,2.9577,2.9111,2.8824,3.3365,2.2949,42.9440
19 Dec 2007,3.3475,6.7467,4.8263,2.9557,2.9062,2.8872,3.3318,2.2974,42.9026
21 Dec 2007,3.3500,6.6566,4.8093,2.9599,2.8963,2.8905,3.3562,2.2960,42.9424
24 Dec 2007,3.3380,6.6208,4.8025,2.9249,2.8884,2.8997,3.3646,2.2955,42.7716
26 Dec 2007,3.3405,6.6107,4.8137,2.9245,2.8872,2.9099,3.3874,2.3001,42.7976
27 Dec 2007,3.3390,6.6326,4.8360,2.9225,2.9001,2.9226,3.4025,2.2997,42.7718
28 Dec 2007,3.3245,6.6349,4.8563,2.9319,2.9151,2.9031,3.3842,2.2952,42.6379
31 Dec 2007,3.3065,6.6070,4.8756,2.9534,2.9445,2.9152,3.3809,2.2938,42.3845
2 Jan 2008,3.3090,6.5684,4.8394,2.9596,2.9237,2.9104,3.3387,2.2963,42.3704
3 Jan 2008,3.3065,6.5523,4.8642,3.0158,2.9555,2.9188,3.3260,2.3015,42.3202
4 Jan 2008,3.2835,6.4741,4.8400,3.0091,2.9546,2.8854,3.3212,2.2897,42.0813
7 Jan 2008,3.2825,6.4665,4.8318,3.0130,2.9573,2.8612,3.2720,2.2885,42.0930
8 Jan 2008,3.2720,6.4509,4.8128,2.9936,2.9278,2.8731,3.2656,2.2831,41.9310
9 Jan 2008,3.2725,6.4602,4.8163,3.0012,2.9436,2.8826,3.2559,2.2844,41.9371
11 Jan 2008,3.2565,6.3920,4.8230,2.9820,2.9574,2.9121,3.2228,2.2805,41.7291
14 Jan 2008,3.2580,6.3814,4.8240,2.9945,2.9607,2.9166,3.1965,2.2772,41.7382
15 Jan 2008,3.2565,6.3744,4.8458,3.0195,2.9871,2.9333,3.2062,2.2787,41.7364
16 Jan 2008,3.2580,6.3995,4.8398,3.0612,3.0055,2.8881,3.1998,2.2819,41.7947
17 Jan 2008,3.2810,6.4418,4.8085,3.0668,2.9839,2.8888,3.2036,2.2910,42.0479
18 Jan 2008,3.2820,6.4631,4.8047,3.0671,2.9750,2.8696,3.1900,2.2811,42.0424
21 Jan 2008,3.2720,6.3861,4.7557,3.0621,2.9607,2.8681,3.1824,2.2738,41.8990
22 Jan 2008,3.3005,6.4112,4.7653,3.1039,2.9750,2.8416,3.1952,2.2757,42.2580
24 Jan 2008,3.2690,6.3860,4.7783,3.0725,2.9998,2.8545,3.1913,2.2846,41.8692
25 Jan 2008,3.2425,6.4119,4.7869,3.0256,2.9809,2.8662,3.2235,2.2786,41.5231
28 Jan 2008,3.2435,6.4093,4.7605,3.0470,2.9618,2.8506,3.2093,2.2801,41.5383
29 Jan 2008,3.2365,6.4220,4.7793,3.0360,2.9716,2.8701,3.2206,2.2803,41.4678
30 Jan 2008,3.2395,6.4524,4.7836,3.0338,2.9632,2.8755,3.2460,2.2799,41.5108
31 Jan 2008,3.2360,6.4210,4.8030,3.0411,2.9851,2.8789,3.2493,2.2814,41.4744
4 Feb 2008,3.2295,6.3552,4.7826,3.0220,2.9620,2.9204,3.2465,2.2822,41.4070
5 Feb 2008,3.2320,6.3719,4.7882,3.0272,2.9666,2.9303,3.2495,2.2849,41.4346
6 Feb 2008,3.2315,6.3509,4.7296,3.0320,2.9431,2.8956,3.2076,2.2770,41.4406
11 Feb 2008,3.2375,6.3058,4.7038,3.0179,2.9402,2.9194,3.2360,2.2822,41.5141
12 Feb 2008,3.2440,6.3269,4.7077,3.0336,2.9448,2.9311,3.2332,2.2872,41.6052
13 Feb 2008,3.2350,6.3362,4.7161,3.0198,2.9364,2.9262,3.2324,2.2846,41.4728
14 Feb 2008,3.2380,6.3534,4.7163,2.9939,2.9246,2.9204,3.2471,2.2817,41.5134
15 Feb 2008,3.2305,6.3602,4.7283,2.9955,2.9439,2.9155,3.2318,2.2843,41.4254
18 Feb 2008,3.2210,6.3159,4.7278,2.9875,2.9446,2.9406,3.1967,2.2821,41.2912
19 Feb 2008,3.2210,6.2826,4.7223,2.9781,2.9238,2.9622,3.1965,2.2823,41.2959
20 Feb 2008,3.2205,6.2769,4.7440,2.9837,2.9392,2.9511,3.1721,2.2818,41.2808
21 Feb 2008,3.2210,6.2576,4.7421,2.9796,2.9299,2.9612,3.1823,2.2830,41.2898
22 Feb 2008,3.2161,6.3232,4.7618,2.9932,2.9490,2.9573,3.1800,2.2851,41.2452
25 Feb 2008,3.2165,6.3252,4.7656,2.9967,2.9577,2.9729,3.1798,2.2891,41.2623
26 Feb 2008,3.2135,6.3177,4.7647,2.9785,2.9474,2.9863,3.2232,2.2869,41.2159
27 Feb 2008,3.2030,6.3623,4.8027,2.9902,2.9811,2.9922,3.2629,2.2853,41.1192
28 Feb 2008,3.2010,6.3503,4.8361,3.0097,3.0114,3.0174,3.2635,2.2951,41.1191
29 Feb 2008,3.1890,6.3399,4.8406,3.0431,3.0351,3.0179,3.2614,2.2899,40.9966
3 Mar 2008,3.2000,6.3480,4.8656,3.1042,3.0952,2.9789,3.2459,2.2914,41.1213
4 Mar 2008,3.1905,6.3323,4.8488,3.0863,3.0644,2.9729,3.2185,2.2935,40.9961
5 Mar 2008,3.1815,6.3107,4.8332,3.0757,3.0608,2.9480,3.1999,2.2892,40.8736
6 Mar 2008,3.1685,6.3058,4.8393,3.0484,3.0527,2.9608,3.2114,2.2835,40.6865
7 Mar 2008,3.1735,6.3816,4.8797,3.0884,3.1037,2.9466,3.2220,2.2887,40.7515
10 Mar 2008,3.2015,6.4627,4.9255,3.1315,3.1357,2.9790,3.2386,2.3082,41.1079
11 Mar 2008,3.2015,6.4240,4.9191,3.1500,3.1432,2.9363,3.2171,2.3050,41.1007
12 Mar 2008,3.1835,6.4063,4.8905,3.0924,3.0917,2.9637,3.2113,2.2953,40.8720
13 Mar 2008,3.1625,6.4192,4.9227,3.1449,3.1281,2.9710,3.1982,2.2884,40.6102
14 Mar 2008,3.1685,6.4322,4.9432,3.1531,3.1340,2.9888,3.2220,2.2934,40.7131
17 Mar 2008,3.1900,6.4239,5.0546,3.2975,3.2736,2.9493,3.2138,2.3017,41.0633
18 Mar 2008,3.1805,6.3747,5.0207,3.2770,3.2482,2.9319,3.1994,2.3026,40.9489
19 Mar 2008,3.1675,6.3732,4.9689,3.1849,3.1783,2.9561,3.1987,2.2963,40.7448
21 Mar 2008,3.1940,6.3366,4.9247,3.2094,3.1638,2.8821,3.1220,2.2985,41.0653
24 Mar 2008,3.1995,6.3224,4.9114,3.2029,3.1398,2.8743,3.1071,2.3006,41.1202
25 Mar 2008,3.2000,6.3712,4.9784,3.1895,3.1613,2.9195,3.1498,2.3089,41.1208
26 Mar 2008,3.1805,6.3734,4.9722,3.1842,3.1576,2.9148,3.1284,2.3060,40.8644
27 Mar 2008,3.1960,6.4088,5.0543,3.2340,3.2275,2.9430,3.1430,2.3165,41.0728
28 Mar 2008,3.2080,6.4393,5.0667,3.2178,3.2306,2.9552,3.1547,2.3230,41.2284
31 Mar 2008,3.1875,6.3586,5.0369,3.1912,3.1976,2.9231,3.1186,2.3102,40.9460
1 Apr 2008,3.1800,6.3074,5.0166,3.1845,3.1979,2.8984,3.1126,2.3077,40.8491
2 Apr 2008,3.1875,6.2998,4.9730,3.1324,3.1472,2.8962,3.1149,2.3059,40.9131
3 Apr 2008,3.1895,6.3353,4.9897,3.1116,3.1503,2.9142,3.1404,2.3065,40.9419
4 Apr 2008,3.1930,6.3675,4.9985,3.1109,3.1533,2.9120,3.1747,2.3065,40.9866
7 Apr 2008,3.1875,6.3431,4.9945,3.1111,3.1491,2.9309,3.1639,2.3069,40.9178
8 Apr 2008,3.1870,6.3431,5.0210,3.1138,3.1569,2.9539,3.1449,2.3088,40.9112
9 Apr 2008,3.1835,6.2616,4.9997,3.1086,3.1406,2.9602,3.1368,2.3067,40.8647
10 Apr 2008,3.1525,6.2347,4.9948,3.1227,3.1585,2.9427,3.0975,2.3165,40.4969
11 Apr 2008,3.1525,6.2267,4.9724,3.0907,3.1317,2.9389,3.0981,2.3204,40.4756
14 Apr 2008,3.1615,6.2301,4.9685,3.1265,3.1470,2.9192,3.0841,2.3239,40.5781
15 Apr 2008,3.1625,6.2440,5.0053,3.1238,3.1606,2.9376,3.1048,2.3305,40.5782
16 Apr 2008,3.1630,6.2039,4.9934,3.1095,3.1370,2.9274,3.1054,2.3307,40.5757
17 Apr 2008,3.1510,6.2171,5.0263,3.0953,3.1557,2.9560,3.1468,2.3322,40.4355
18 Apr 2008,3.1470,6.2622,5.0037,3.0741,3.1310,2.9495,3.1206,2.3269,40.3803
21 Apr 2008,3.1440,6.2894,4.9771,3.0282,3.0902,2.9497,3.1299,2.3230,40.3382
22 Apr 2008,3.1420,6.2256,5.0003,3.0508,3.1183,2.9593,3.1191,2.3248,40.3058
23 Apr 2008,3.1315,6.2461,5.0081,3.0413,3.1231,2.9782,3.1068,2.3233,40.1724
24 Apr 2008,3.1350,6.2056,4.9680,3.0237,3.0781,2.9687,3.0787,2.3195,40.2313
25 Apr 2008,3.1495,6.2187,4.9425,3.0211,3.0440,2.9624,3.1066,2.3188,40.4228
28 Apr 2008,3.1555,6.2604,4.9352,3.0150,3.0514,2.9520,3.1253,2.3161,40.4935
29 Apr 2008,3.1535,6.2745,4.9362,3.0265,3.0497,2.9545,3.1095,2.3186,40.4718
30 Apr 2008,3.1580,6.2168,4.9183,3.0338,3.0446,2.9474,3.1189,2.3186,40.5176
2 May 2008,3.1620,6.2462,4.8850,3.0205,3.0144,2.9459,3.1027,2.3206,40.5626
5 May 2008,3.1635,6.2495,4.8941,3.0070,3.0026,2.9675,3.1076,2.3233,40.5858
6 May 2008,3.1480,6.2156,4.8870,3.0050,2.9971,2.9829,3.1159,2.3184,40.3919
7 May 2008,3.1520,6.2082,4.8878,3.0096,2.9943,2.9889,3.1424,2.3202,40.4396
8 May 2008,3.2075,6.2580,4.9113,3.0741,3.0288,3.0179,3.1724,2.3341,41.1445
9 May 2008,3.2085,6.2742,4.9424,3.0999,3.0595,3.0165,3.1639,2.3370,41.1578
12 May 2008,3.2160,6.2620,4.9571,3.1094,3.0718,3.0148,3.1881,2.3471,41.2456
13 May 2008,3.2185,6.2883,5.0012,3.1028,3.0836,3.0441,3.1987,2.3530,41.2792
14 May 2008,3.2505,6.3235,5.0240,3.1049,3.0846,3.0540,3.2363,2.3615,41.6803
15 May 2008,3.2725,6.3676,5.0606,3.1165,3.1051,3.0452,3.2593,2.3645,41.9444
16 May 2008,3.2535,6.3357,5.0340,3.1082,3.0823,3.0702,3.2499,2.3664,41.7097
20 May 2008,3.2535,6.3497,5.0530,3.1258,3.0965,3.1154,3.2822,2.3765,41.7078
21 May 2008,3.2300,6.3597,5.0604,3.1283,3.1181,3.0997,3.2603,2.3660,41.4092
22 May 2008,3.2115,6.3312,5.0652,3.1192,3.1306,3.0922,3.2619,2.3637,41.1736
23 May 2008,3.2165,6.3667,5.0605,3.0907,3.1211,3.0800,3.2600,2.3619,41.2274
26 May 2008,3.2225,6.3876,5.0788,3.1194,3.1437,3.0963,3.2630,2.3695,41.2993
27 May 2008,3.2485,6.4380,5.1289,3.1440,3.1734,3.1229,3.2805,2.3861,41.6205
28 May 2008,3.2425,6.4047,5.0893,3.1161,3.1433,3.1151,3.2654,2.3798,41.5426
29 May 2008,3.2390,6.4063,5.0639,3.0889,3.1159,3.1090,3.2719,2.3754,41.4982
30 May 2008,3.2435,6.4103,5.0334,3.0757,3.0929,3.0992,3.2792,2.3760,41.5626
2 Jun 2008,3.2255,6.3641,5.0116,3.0592,3.0912,3.0708,3.2386,2.3660,41.3353
3 Jun 2008,3.2255,6.3333,5.0110,3.0842,3.1071,3.0871,3.2224,2.3663,41.3332
4 Jun 2008,3.2330,6.3478,4.9958,3.0742,3.1031,3.0899,3.2024,2.3707,41.4100
5 Jun 2008,3.2600,6.3601,5.0186,3.0893,3.1183,3.1118,3.2110,2.3799,41.7470
6 Jun 2008,3.2585,6.3821,5.0769,3.0704,3.1359,3.1260,3.2040,2.3846,41.7382
9 Jun 2008,3.2635,6.4247,5.1506,3.1000,3.1986,3.1354,3.2071,2.3948,41.7947
10 Jun 2008,3.2695,6.4381,5.0949,3.0643,3.1730,3.1023,3.1933,2.3926,41.8609
11 Jun 2008,3.2715,6.3946,5.0628,3.0454,3.1402,3.0907,3.1976,2.3837,41.8934
12 Jun 2008,3.2738,6.4113,5.0699,3.0522,3.1611,3.0757,3.2052,2.3766,41.9376
13 Jun 2008,3.2740,6.3781,5.0590,3.0372,3.1454,3.0748,3.2013,2.3750,41.9155
16 Jun 2008,3.2740,6.3905,5.0418,3.0241,3.1279,3.0746,3.1805,2.3789,41.9026
17 Jun 2008,3.2555,6.4052,5.0563,3.0199,3.1312,3.0655,3.1853,2.3814,41.6859
18 Jun 2008,3.2425,6.3349,5.0272,3.0040,3.1117,3.0627,3.1839,2.3731,41.5290
19 Jun 2008,3.2605,6.3932,5.0758,3.0289,3.1574,3.0885,3.2080,2.3832,41.7780
20 Jun 2008,3.2585,6.4219,5.0543,3.0199,3.1231,3.0969,3.2102,2.3836,41.7430
23 Jun 2008,3.2640,6.4430,5.0974,3.0415,3.1524,3.1179,3.2159,2.3916,41.8169
24 Jun 2008,3.2655,6.4147,5.0672,3.0210,3.1246,3.1083,3.2125,2.3868,41.8268
25 Jun 2008,3.2640,6.4322,5.0830,3.0283,3.1350,3.1245,3.2283,2.3862,41.8038
26 Jun 2008,3.2565,6.4269,5.1057,3.0160,3.1446,3.1243,3.2246,2.3864,41.7174
27 Jun 2008,3.2645,6.4836,5.1367,3.0491,3.1858,3.1267,3.2255,2.3925,41.8416
30 Jun 2008,3.2665,6.5114,5.1565,3.0749,3.2062,3.1401,3.2362,2.3995,41.8739
1 Jul 2008,3.2660,6.5020,5.1457,3.0776,3.2007,3.1296,3.2045,2.4009,41.8871
2 Jul 2008,3.2740,6.5267,5.1741,3.0894,3.2136,3.1419,3.2117,2.4028,41.9814
3 Jul 2008,3.2660,6.5036,5.1859,3.0794,3.2187,3.1417,3.2239,2.4040,41.8782
4 Jul 2008,3.2675,6.4837,5.1357,3.0622,3.1859,3.1399,3.2132,2.4010,41.8975
7 Jul 2008,3.2660,6.4580,5.1097,3.0493,3.1726,3.1394,3.2023,2.3978,41.8812
8 Jul 2008,3.2595,6.4347,5.1199,3.0443,3.1749,3.1125,3.2038,2.3908,41.7756
9 Jul 2008,3.2525,6.4055,5.0944,3.0270,3.1481,3.0865,3.1928,2.3858,41.6864
10 Jul 2008,3.2425,6.4252,5.0996,3.0345,3.1505,3.1117,3.2037,2.3820,41.5678
11 Jul 2008,3.2465,6.4232,5.1278,3.0347,3.1608,3.1188,3.2159,2.3868,41.6050
14 Jul 2008,3.2360,6.4260,5.1469,3.0386,3.1754,3.1342,3.2063,2.3863,41.4699
15 Jul 2008,3.2145,6.4245,5.1246,3.0390,3.1732,3.1346,3.1977,2.3838,41.2026
16 Jul 2008,3.2235,6.4596,5.1273,3.0831,3.1900,3.1508,3.2177,2.3917,41.3442
17 Jul 2008,3.2285,6.4620,5.1172,3.0786,3.1808,3.1515,3.2261,2.3902,41.4008
18 Jul 2008,3.2425,6.4774,5.1384,3.0479,3.1757,3.1509,3.2232,2.3968,41.5820
21 Jul 2008,3.2365,6.4580,5.1360,3.0310,3.1693,3.1556,3.2172,2.3952,41.5002
22 Jul 2008,3.2415,6.4888,5.1616,3.0467,3.1876,3.1644,3.2383,2.3961,41.5729
23 Jul 2008,3.2415,6.4616,5.1208,3.0231,3.1491,3.1473,3.2174,2.3876,41.5638
24 Jul 2008,3.2435,6.4795,5.0912,3.0103,3.1267,3.1079,3.2095,2.3822,41.5815
25 Jul 2008,3.2515,6.4570,5.1024,3.0422,3.1431,3.1138,3.2020,2.3895,41.6907
28 Jul 2008,3.2643,6.4986,5.1318,3.0282,3.1519,3.1164,3.2039,2.3938,41.8559
29 Jul 2008,3.2590,6.4940,5.1311,3.0342,3.1549,3.1226,3.1910,2.3916,41.7767
30 Jul 2008,3.2625,6.4643,5.0857,3.0231,3.1223,3.0961,3.1873,2.3866,41.8084
31 Jul 2008,3.2630,6.4642,5.0859,3.0219,3.1171,3.0786,3.1885,2.3853,41.8213
1 Aug 2008,3.2615,6.4659,5.0780,3.0287,3.1102,3.0559,3.1832,2.3813,41.8028
4 Aug 2008,3.2655,6.4497,5.0906,3.0326,3.1185,3.0470,3.1795,2.3850,41.8394
5 Aug 2008,3.2690,6.4061,5.0786,3.0201,3.1119,3.0307,3.1458,2.3787,41.8866
6 Aug 2008,3.2765,6.4103,5.0764,3.0243,3.1135,3.0057,3.1435,2.3786,41.9817
7 Aug 2008,3.2840,6.3966,5.0680,3.0000,3.1051,2.9894,3.1366,2.3737,42.0729
8 Aug 2008,3.2965,6.3611,5.0156,3.0053,3.0821,2.9458,3.1211,2.3571,42.2022
11 Aug 2008,3.3160,6.3674,4.9692,3.0162,3.0667,2.9434,3.1098,2.3567,42.4538
12 Aug 2008,3.3335,6.3590,4.9616,3.0263,3.0635,2.9241,3.1151,2.3632,42.6830
13 Aug 2008,3.3170,6.2972,4.9531,3.0518,3.0590,2.8666,3.1151,2.3601,42.4834
14 Aug 2008,3.3305,6.2220,4.9614,3.0432,3.0662,2.8975,3.1325,2.3630,42.6492
15 Aug 2008,3.3415,6.2327,4.9374,3.0344,3.0463,2.8922,3.1331,2.3633,42.7707
18 Aug 2008,3.3355,6.2401,4.9250,3.0292,3.0541,2.9147,3.1546,2.3612,42.6868
19 Aug 2008,3.3370,6.2212,4.9021,3.0397,3.0421,2.8974,3.1373,2.3611,42.7117
20 Aug 2008,3.3315,6.2186,4.9206,3.0325,3.0498,2.9044,3.1395,2.3618,42.6585
21 Aug 2008,3.3425,6.2324,4.9389,3.0499,3.0469,2.9167,3.1561,2.3625,42.8018
22 Aug 2008,3.3405,6.2621,4.9667,3.0662,3.0664,2.9303,3.1973,2.3758,42.7836
25 Aug 2008,3.3675,6.2016,4.9563,3.0573,3.0569,2.9035,3.2030,2.3730,43.1225
26 Aug 2008,3.3900,6.2600,4.9870,3.0948,3.0850,2.9135,3.2241,2.3865,43.4148
27 Aug 2008,3.3725,6.2273,4.9685,3.0930,3.0810,2.9005,3.2284,2.3800,43.1954
28 Aug 2008,3.3760,6.2009,4.9934,3.0916,3.0885,2.9229,3.2345,2.3887,43.2383
29 Aug 2008,3.3895,6.2079,4.9971,3.1065,3.0952,2.9294,3.2244,2.3937,43.4131
2 Sep 2008,3.4230,6.1251,4.9875,3.1596,3.1025,2.9053,3.2015,2.3951,43.8439
3 Sep 2008,3.4395,6.1275,4.9852,3.1604,3.1026,2.8596,3.2137,2.3986,44.0442
4 Sep 2008,3.4290,6.0880,4.9753,3.1728,3.1071,2.8584,3.2303,2.3991,43.9148
5 Sep 2008,3.4580,6.0792,4.9375,3.2396,3.1141,2.8252,3.2390,2.4074,44.2890
8 Sep 2008,3.4185,6.1342,4.9254,3.1421,3.0626,2.8403,3.2363,2.4114,43.7949
9 Sep 2008,3.4525,6.0619,4.8634,3.2112,3.0509,2.7874,3.2365,2.4064,44.2614
10 Sep 2008,3.4585,6.0941,4.8886,3.2241,3.0624,2.7877,3.2391,2.4159,44.3446
11 Sep 2008,3.4690,6.0704,4.8398,3.2300,3.0494,2.7657,3.2279,2.4085,44.4866
12 Sep 2008,3.4575,6.0783,4.8403,3.2284,3.0428,2.7752,3.2176,2.4040,44.3326
15 Sep 2008,3.4475,6.2207,4.9772,3.2693,3.1077,2.8340,3.2576,2.4120,44.2254
16 Sep 2008,3.4525,6.1839,4.8989,3.3098,3.0941,2.7194,3.2239,2.4053,44.3191
17 Sep 2008,3.4470,6.1445,4.8810,3.2528,3.0715,2.7398,3.2216,2.4008,44.2826
18 Sep 2008,3.4595,6.2998,4.9673,3.3124,3.1481,2.7377,3.2403,2.4132,44.4643
19 Sep 2008,3.4620,6.2494,4.9205,3.2358,3.0985,2.8134,3.2576,2.4130,44.4770
22 Sep 2008,3.4175,6.2709,4.9670,3.2095,3.1082,2.8434,3.2642,2.4058,43.9389
23 Sep 2008,3.4015,6.3054,5.0261,3.2308,3.1601,2.8511,3.2898,2.4118,43.8084
24 Sep 2008,3.4205,6.3402,5.0211,3.2374,3.1479,2.8541,3.3052,2.4175,44.0448
25 Sep 2008,3.4285,6.3657,5.0425,3.2405,3.1611,2.8781,3.3116,2.4124,44.1124
26 Sep 2008,3.4330,6.3265,5.0378,3.2446,3.1673,2.8686,3.3230,2.4139,44.1268
29 Sep 2008,3.4415,6.2928,4.9910,3.2328,3.1405,2.8549,3.3205,2.4087,44.2756
30 Sep 2008,3.4575,6.2254,4.9636,3.3154,3.1575,2.7644,3.2893,2.4153,44.5170
3 Oct 2008,3.4760,6.1475,4.8132,3.3061,3.0715,2.7090,3.2246,2.3999,44.7425
6 Oct 2008,3.4830,6.1285,4.7491,3.3578,3.0709,2.6232,3.2003,2.3883,44.8139
7 Oct 2008,3.4825,6.1161,4.7305,3.3921,3.0485,2.5170,3.1694,2.3837,44.8198
8 Oct 2008,3.4985,6.1285,4.7571,3.4541,3.0706,2.4899,3.1714,2.3848,45.0301
9 Oct 2008,3.5025,6.0558,4.7905,3.4623,3.1055,2.4188,3.1187,2.3846,45.0961
10 Oct 2008,3.5115,5.9541,4.7579,3.5534,3.1261,2.3230,3.0255,2.3686,45.2213
13 Oct 2008,3.5103,5.9795,4.7513,3.5074,3.0931,2.3312,2.9839,2.3790,45.2305
14 Oct 2008,3.4905,6.1260,4.7745,3.4134,3.0866,2.4716,3.0703,2.3909,44.9607
15 Oct 2008,3.5095,6.1178,4.7654,3.4622,3.0849,2.4380,3.0202,2.3894,45.2142
16 Oct 2008,3.5245,6.0960,4.7489,3.5180,3.1000,2.3709,2.9704,2.3794,45.4370
17 Oct 2008,3.5250,6.1108,4.7459,3.4710,3.0993,2.4462,2.9886,2.3839,45.4434
20 Oct 2008,3.5230,6.1108,4.7428,3.4626,3.1051,2.4525,2.9776,2.3832,45.4059
21 Oct 2008,3.5255,6.0605,4.6995,3.4644,3.0646,2.4596,2.9550,2.3891,45.4545
22 Oct 2008,3.5395,5.8184,4.5730,3.5407,3.0509,2.3837,2.8906,2.3680,45.6430
23 Oct 2008,3.5715,5.7946,4.5558,3.6863,3.0647,2.3592,2.8369,2.3750,46.0666
24 Oct 2008,3.5750,5.7393,4.5628,3.7178,3.0600,2.3389,2.8491,2.3745,46.1082
28 Oct 2008,3.5925,5.5856,4.4657,3.8328,3.0963,2.1853,2.7679,2.3762,46.3459
29 Oct 2008,3.5730,5.7223,4.5436,3.6967,3.1030,2.2799,2.8035,2.3831,46.0863
30 Oct 2008,3.5525,5.8929,4.7007,3.6055,3.1557,2.4258,2.9721,2.4248,45.8236
31 Oct 2008,3.5625,5.8382,4.5794,3.6127,3.1269,2.4013,2.9397,2.4050,45.9538
3 Nov 2008,3.5210,5.7357,4.5287,3.5455,3.0647,2.4033,2.9429,2.3914,45.4279
4 Nov 2008,3.5415,5.5632,4.4531,3.5869,3.0033,2.3570,2.9877,2.3840,45.6944
5 Nov 2008,3.5205,5.6214,4.5605,3.5286,3.0206,2.4425,3.0488,2.3952,45.4232
6 Nov 2008,3.5430,5.6086,4.5590,3.6207,3.0438,2.3853,3.0179,2.3848,45.7147
7 Nov 2008,3.5530,5.5706,4.5299,3.6490,3.0182,2.3704,2.9673,2.3787,45.8434
10 Nov 2008,3.5385,5.6007,4.5549,3.5826,3.0159,2.4226,3.0010,2.3819,45.6572
11 Nov 2008,3.5775,5.6031,4.5588,3.6455,3.0371,2.4053,2.9947,2.3903,46.1607
12 Nov 2008,3.5890,5.5254,4.5013,3.6786,3.0208,2.3630,2.9752,2.3850,46.2995
13 Nov 2008,3.5965,5.3782,4.4918,3.7528,3.0330,2.3111,2.9138,2.3763,46.4044
14 Nov 2008,3.5915,5.3540,4.5903,3.6957,3.0294,2.3709,2.9545,2.3756,46.3383
17 Nov 2008,3.5965,5.3039,4.5237,3.6919,3.0027,2.3296,2.9140,2.3638,46.4032
18 Nov 2008,3.5997,5.3872,4.5375,3.7259,3.0015,2.3222,2.9264,2.3577,46.4430
